	BrMin	BrFactor_ADAPT	PoyntingFluxPerBSi	LperpTimesSqrtBSi	StocasticExponent	nChromoSiAWSoM	rMinWaveReflection	realization	pfss	UseSurfaceWaveRefl
502	9.76014616	0.826159587	486072.9862	272313.588	0.194169112	1.024941E+18	1.167058306	0.909090909	1	1
503	6.574291657	1.826678785	317833.1001	111953.9704	0.256430905	1.301110E+18	1.105184242	1	1	2
504	6.106062171	0.756369018	512140.2506	147311.5022	0.23309513	2.573391E+18	1.083247077	0.818181818	1	1
505	7.600499317	0.541807016	987774.7802	85353.3962	0.260641272	3.878822E+18	1.197177695	0.727272727	1	2
506	3.452309796	0.907903591	654782.8179	178876.6084	0.130970568	1.887322E+18	1.1339858	0.818181818	1	1
507	5.403374028	1.19805684	385076.8428	260373.0262	0.327958795	4.860885E+18	1.077842161	1	1	2
508	2.419075281	0.707331644	331034.0967	38097.47079	0.288015016	4.359909E+17	1.181518024	0.727272727	1	1
509	7.919504165	1.380592602	343677.1901	206491.5407	0.22693235	1.798704E+18	1.161659956	0	1	2
510	0.959435008	0.588768353	622713.9147	283201.8206	0.179958654	4.778126E+18	1.18180511	0.818181818	1	1
511	4.883332688	1.059208304	397426.2016	159297.6494	0.277010558	3.223523E+18	1.141675121	1	1	2
512	7.234319693	0.67261336	441509.1986	190861.8779	0.115181255	2.715433E+18	1.157636013	0.818181818	2	1
513	1.396709229	0.844646364	702650.5716	65689.8662	0.244732969	7.227800E+17	1.108292322	0.727272727	2	2
514	8.62281681	1.012272189	566039.283	48984.76256	0.334099817	4.161198E+18	1.193494068	0.545454545	2	1
515	3.757959534	0.788212516	530237.4804	190574.2947	0.186720084	3.016686E+18	1.167118158	0	2	2
516	0.223465895	0.853388891	455524.5975	49753.92832	0.269709368	3.862304E+18	1.165167237	0.636363636	2	1
517	6.222409513	0.662635145	788548.2453	211312.6575	0.159374607	1.973860E+18	1.167826462	0.454545455	2	2
518	7.560004808	0.734946092	311350.7392	283819.0545	0.124357274	4.479360E+18	1.100001069	0.545454545	2	1
519	4.617779751	1.157646066	354577.1049	77891.49347	0.132169691	5.041776E+17	1.159692343	0	2	2
520	2.45944524	0.58195418	969836.849	236186.0642	0.214544551	1.036259E+18	1.151596885	0.363636364	2	1
521	5.05492284	1.023279952	366829.5812	179316.1099	0.202861847	1.586089E+18	1.159425979	0.454545455	2	2
522	8.942161391	0.548753023	640761.7208	37480.22736	0.223975243	7.349040E+17	1.13147907	0.454545455	2	1
523	2.142616929	1.412689472	324090.7427	114713.1317	0.18069625	3.761197E+18	1.194764143	0.636363636	2	2
524	9.488585233	1.259847901	468173.6965	218000.8739	0.335245274	3.097394E+18	1.185153795	1	2	1
525	1.283402152	0.972131268	598223.6046	271544.4278	0.138215283	1.323689E+18	1.186219305	0.545454545	2	2
526	8.736248447	0.817021554	733089.1093	256575.9472	0.170393832	4.761828E+18	1.191013799	0.909090909	2	1
527	2.7084827	0.63682296	421971.3483	147599.096	0.281197339	2.272286E+18	1.086222561	0.181818182	2	2
528	7.997024269	1.073725655	506668.0139	224832.6873	0.275927373	8.738556E+17	1.136258279	0.454545455	2	1
529	1.193208543	1.292197217	426911.0745	283122.009	0.198939493	2.648737E+18	1.092707205	0.727272727	2	2
530	6.609785685	0.599561178	482173.1916	82996.77519	0.177000475	2.423917E+18	1.136208793	0.818181818	2	1
531	4.258477029	0.988822726	325572.6723	249560.6129	0.338932769	1.736530E+18	1.190094327	0.818181818	2	2
532	8.544073955	1.443620634	384299.056	44691.39153	0.285126089	3.311350E+18	1.197102447	0.636363636	2	1
533	0.333396513	0.653877128	650872.3779	125615.2475	0.121889214	2.862246E+17	1.165831306	0.909090909	2	2
534	1.793606589	0.771380374	396650.6198	212558.2454	0.22995956	4.927783E+18	1.138977292	1	2	1
535	8.225948657	0.612193139	934635.0091	197437.2654	0.318712089	1.184943E+18	1.180393901	0.636363636	2	2
536	2.82810027	0.836457905	620361.3609	71737.91458	0.19290855	3.374499E+18	1.146839961	0.454545455	2	1
537	6.028556256	1.124473211	338216.4448	149012.4522	0.266130894	3.528886E+17	1.133003305	0.636363636	2	2
538	5.48210277	0.684376434	565250.0995	238302.3715	0.29490081	2.865383E+18	1.143312928	0	2	1
539	4.498370292	0.56525793	703437.5856	289810.0384	0.261431482	1.522269E+18	1.169648374	1	2	2
540	9.135004482	0.888672586	439170.4135	113341.49	0.135981368	4.311880E+18	1.16095473	0.090909091	2	1
541	8.102659241	1.200844182	420873.3115	175662.9164	0.167379495	4.021561E+18	1.184458613	0.272727273	2	2
542	1.147321183	0.879250138	537735.0483	263455.1398	0.240573465	2.200979E+18	1.161720446	0.090909091	2	1
543	5.299794001	0.570379633	1004712.542	135510.4527	0.129652729	4.839580E+18	1.178662005	0.636363636	2	2
544	4.719809231	0.679073698	463999.917	122667.7302	0.216675843	1.396742E+18	1.079433394	0.727272727	2	1
545	7.378236779	0.829153956	319135.6178	221748.6964	0.295507558	6.636704E+17	1.142852852	0.636363636	2	2
546	1.487071738	0.623633553	836118.8186	43306.72324	0.185174623	2.702180E+18	1.062181091	1	2	1
547	8.493449301	0.759758895	695190.8182	96754.81809	0.153493308	1.659069E+18	1.158534825	0.909090909	2	2
548	0.443749873	1.589817419	364950.1991	139747.6225	0.320436216	4.638489E+18	1.126638007	0.727272727	2	1
549	9.845703444	0.642073009	352696.2923	241946.6461	0.254488208	3.601777E+18	1.149796302	0.272727273	2	2
550	2.956985752	1.233519041	306394.1838	52362.75067	0.249424205	1.426887E+18	1.132490042	0.454545455	2	1
551	3.659951633	0.594078087	583791.6831	199158.1003	0.311592586	3.939397E+18	1.156803392	0.909090909	2	2
552	6.359689727	0.721764697	747374.1688	185788.0663	0.222254104	4.962661E+17	1.197269074	0.636363636	2	1
553	2.196876714	1.064386202	408516.32	75245.72151	0.107702392	2.937846E+18	1.131725755	1	2	2
554	6.946172826	0.625373503	523784.7738	297746.0425	0.20765993	4.389545E+18	1.175948487	0.727272727	2	1
555	5.226978834	1.719281968	305591.8889	265534.0193	0.184366099	3.112998E+18	1.188523344	0.272727273	2	2
556	8.295722224	0.964537916	499876.9768	155877.1653	0.245619937	2.789459E+18	1.141581472	0.818181818	2	1
557	3.073343658	0.759257497	757478.3558	247307.4186	0.115949203	6.467398E+17	1.168975943	0.909090909	2	2
558	0.641998386	0.543640817	342390.7012	187457.8729	0.152196548	3.452237E+18	1.120667126	0.090909091	2	1
559	6.555374281	1.335479357	397748.3705	106513.984	0.111273627	1.877058E+18	1.16943804	0.181818182	2	2
560	7.908024623	0.587429838	871125.7305	115569.933	0.289136719	3.151761E+18	1.140268191	1	2	1
561	3.144784528	0.929827842	385398.2372	275155.2455	0.163684762	2.120748E+17	1.100557845	0.272727273	2	2
562	9.033128857	1.485880047	329748.3591	86629.68976	0.212754502	4.787182E+18	1.153532173	0.636363636	2	1
563	2.072296448	0.729750375	610086.6346	134367.8678	0.259768825	1.808938E+18	1.138838321	1	2	2
564	9.423331211	0.845977665	554284.9293	165949.4518	0.106171944	2.349694E+18	1.187211091	0.454545455	2	1
565	1.369360508	1.098063576	487130.2238	257432.4901	0.299437322	4.171444E+18	1.115455016	0.636363636	2	2
566	5.808118721	0.77668132	428791.601	40955.60939	0.324124753	9.463369E+17	1.130597882	0.181818182	2	1
567	3.309400836	0.99844427	516550.5873	143432.6272	0.124688884	1.681606E+18	1.151012521	0.363636364	2	2
568	5.2555839	1.216650114	449870.4301	94108.28195	0.287951404	4.670543E+18	1.140130691	0.636363636	2	1
569	1.922124124	0.659016056	491043.6692	267338.8559	0.328574504	6.956571E+17	1.160695485	0.818181818	2	2
570	4.373591347	0.73858011	808865.7938	226474.4999	0.300148966	3.215217E+18	1.180283435	0.363636364	2	1
571	9.571139801	1.047492849	347741.9535	33275.14279	0.189233757	1.344226E+18	1.144834672	0.636363636	2	2
572	2.60669735	1.367292735	392384.9011	265038.7668	0.194239167	3.969112E+18	1.146391531	0	2	1
573	5.646021119	0.577283514	672443.9407	175150.1999	0.271252685	2.158056E+18	1.117171414	0.818181818	2	2
574	7.106269361	0.69584349	379741.8091	163024.0922	0.140714633	2.915327E+18	1.17242663	0.545454545	2	1
575	8.140724876	0.896184757	606029.3276	288024.1144	0.28272614	3.907429E+18	1.111103659	1	2	2
576	0.091179651	1.18393435	335392.5902	202839.2878	0.115727381	2.090513E+18	1.124642855	1	2	1
577	2.91330494	0.553523082	939021.3167	112227.1037	0.168176282	1.858459E+18	1.113885964	0.272727273	2	2
578	0.794479337	0.742774579	561043.0416	53959.52485	0.203208237	4.453019E+18	1.19566399	0.090909091	2	1
579	4.447342921	0.812334467	437124.4203	194740.7228	0.227101278	3.644755E+18	1.196132188	0.909090909	2	2
580	6.402678892	1.13172261	504291.3329	244593.6268	0.180382989	6.278396E+17	1.167873878	0.090909091	2	1
581	9.186050964	0.640539382	720122.9094	69424.51452	0.112904789	9.958402E+17	1.107111293	0.909090909	2	2
582	7.974996285	1.802620778	326788.6046	141296.857	0.300953829	3.778978E+18	1.130178948	0	2	1
583	9.69560205	0.712931128	546153.3291	109136.332	0.337605179	4.902558E+18	1.112683666	0.454545455	2	2
584	0.284747942	0.604236935	785109.8936	157480.0007	0.248738081	1.145678E+18	1.180583744	0.636363636	2	1
585	6.161146502	0.912843767	470867.9048	234136.3901	0.119656945	3.493416E+18	1.103121357	0.727272727	2	2
586	3.497322954	0.793616212	314944.022	67571.38845	0.272534679	2.765178E+18	1.14000247	0.272727273	2	1
587	9.305137272	1.08131817	369129.5749	298283.9771	0.223406345	2.540066E+18	1.168173934	0.636363636	2	2
588	2.344459402	0.86274773	689473.3435	208352.6182	0.176453366	4.355814E+18	1.176377663	0.909090909	2	1
589	0.992240985	0.94774307	356387.3999	129820.9155	0.291522668	8.955096E+17	1.18882536	0.636363636	2	2
590	4.879517739	0.608479877	632456.9531	253727.1144	0.135448547	2.308461E+18	1.159013677	0.636363636	2	1
591	6.829974451	1.472150609	302690.8822	168583.921	0.332386995	4.120693E+18	1.155992232	0.181818182	2	2
592	7.221044668	1.030529414	575092.6405	87162.78131	0.228616962	1.833201E+18	1.157846969	0.545454545	2	1
593	8.646163307	0.560484843	401343.1564	229037.8046	0.190661535	2.457875E+17	1.136561451	0.545454545	2	2
594	1.164354284	1.643743023	320751.7123	43075.6622	0.332557694	4.843599E+18	1.158210115	0.636363636	2	1
595	1.633797395	0.565654936	502998.2697	79484.24835	0.297944424	3.566064E+18	1.154340709	1	2	2
596	8.385661887	0.682655629	765787.3584	60840.84125	0.265883981	2.509162E+18	1.138550809	0.454545455	2	1
597	2.983384884	1.040082956	476904.3263	203423.434	0.154966943	4.529968E+18	1.198121841	0.090909091	2	2
598	5.329336862	0.619970773	334293.0753	104342.6018	0.240974553	3.828664E+18	1.127732072	0	2	1
599	2.492749749	1.276807176	375566.4561	194251.463	0.263081555	1.203552E+18	1.155899637	0.181818182	2	2
600	7.832123004	0.870364644	388210.9785	92516.81125	0.311979358	2.230887E+18	1.098696545	0.090909091	2	1
601	3.220705183	0.645836208	855217.848	167199.7759	0.197781043	4.730019E+18	1.196333088	0.363636364	2	2
602	4.970504325	1.561418989	346643.869	273132.3396	0.304108347	3.056074E+18	1.093637286	1	2	1
603	6.759673127	0.805023571	613520.8407	217483.8726	0.110875932	1.273136E+18	1.134035035	0.545454545	2	2
604	4.11095578	0.922579471	569420.3319	118402.4212	0.256939848	7.685618E+17	1.136930628	0.636363636	2	1
605	7.306983867	1.174399633	489164.4301	34829.40639	0.209958495	3.785631E+18	1.174924122	0.818181818	2	2
606	0.495781382	0.718019518	444915.3529	259216.5722	0.173955146	1.610444E+18	1.184154433	0.454545455	2	1
607	3.4150168	1.141391363	405518.9863	124047.7107	0.315790835	3.334012E+18	1.152078001	1	2	2
608	5.209677569	0.819531573	535872.5443	45220.4638	0.148763702	3.181197E+17	1.153232001	0.272727273	2	1
609	8.782127488	0.75461874	459609.3684	170187.5567	0.307678569	1.759123E+18	1.155563495	1	2	2
610	7.424410279	0.548360422	840322.4045	265896.091	0.335459114	4.578685E+18	1.196626171	0.272727273	2	1
611	1.440917349	0.905483915	304571.2657	138606.466	0.206379821	2.380720E+18	1.182569264	0.818181818	2	2
612	2.556091705	0.701352461	678514.3249	279420.6526	0.243428082	8.215042E+17	1.144701646	0.454545455	2	1
613	5.75639345	1.531145236	361344.3844	227463.1372	0.170149894	2.605609E+18	1.132426845	0.272727273	2	2
614	3.908384014	0.582609809	374085.1289	59280.09792	0.10490638	4.279967E+18	1.100711029	1	2	1
615	8.269629329	1.309057985	316822.9749	238844.591	0.158654466	1.055151E+18	1.118974033	1	2	2
616	7.722308019	0.670679891	592893.7165	151639.085	0.160236913	3.417641E+18	1.157983313	1	2	1
617	6.259194971	1.005724398	418167.3391	293481.1474	0.25915923	4.980079E+18	1.127972414	0.181818182	2	2
618	2.297352434	0.781483329	725793.8769	98036.46297	0.133361214	2.060477E+18	1.123594762	0.272727273	2	1
619	3.761709682	1.221345292	395025.7249	287875.1092	0.329676668	1.037918E+18	1.185532654	0.090909091	2	2
620	8.435453246	0.665824594	339839.9107	73506.10668	0.294378733	4.263097E+18	1.134799095	0.272727273	2	1
621	0.771966456	1.053340426	496422.1016	244442.2599	0.193429709	4.997359E+18	1.131108958	0.363636364	2	2
622	5.358967546	0.738133558	760298.6546	150239.2681	0.319346783	2.038840E+18	1.193715887	0	2	1
623	4.621506112	0.578813336	520940.8194	99444.37175	0.22954048	3.400423E+18	1.193166768	0.090909091	2	2
624	2.590708644	1.664416655	302796.7641	134781.286	0.250962804	4.674004E+18	1.17910657	0.363636364	2	1
625	3.249191449	0.696455996	425312.1225	222382.1251	0.122425022	1.738437E+18	1.198794605	0.909090909	2	2
626	8.928802696	1.186651732	483773.7663	143547.1769	0.141487439	3.313544E+18	1.133684153	1	2	1
627	2.133988589	0.900851089	551367.9249	94259.20644	0.338528337	3.388164E+17	1.157317909	0.272727273	2	2
628	9.475240749	0.750764619	606509.6861	265194.7565	0.17740582	8.010570E+17	1.189944848	0.272727273	2	1
629	1.274788359	1.608310895	327099.145	175260.1991	0.220695892	2.626322E+18	1.172064418	0.363636364	2	2
630	0.544428322	0.633633126	874775.1538	280130.3425	0.146192354	4.562621E+18	1.080630514	0.272727273	2	1
631	5.902762709	0.815941091	382774.0123	119098.8896	0.275390647	2.401215E+18	1.183760689	0.818181818	2	2
632	7.998328316	1.509648103	368453.3317	253616.4592	0.118613375	3.077620E+18	1.119940238	0.272727273	2	1
633	1.20900857	0.713374333	697961.529	168428.5869	0.281832033	1.251179E+18	1.176762598	0.909090909	2	2
634	4.824211388	0.917670646	322468.4212	40305.69772	0.137917048	2.252802E+18	1.152526308	0.454545455	2	1
635	8.810480202	0.602701707	833225.2761	216246.9718	0.251996319	4.713049E+18	1.158208644	0.090909091	2	2
636	7.472885521	0.801445448	466672.7792	278740.5645	0.224274396	1.588870E+18	1.148661635	0	2	1
637	8.545363604	0.866522882	541361.0157	132644.7312	0.20222624	7.901282E+17	1.085177467	1	2	2
638	0.349182477	1.087034047	423473.8883	87048.88715	0.27919573	3.763689E+18	1.09755435	0.454545455	2	1
639	3.958003675	0.768242467	743846.8143	80356.58872	0.214949896	2.488394E+18	1.163663642	0.727272727	2	2
640	9.985429693	0.950328995	411213.7856	189181.0113	0.325747948	4.545718E+18	1.09926674	0.909090909	2	1
641	6.022364777	0.6153833	587490.7004	59960.14346	0.123707019	3.550247E+18	1.113710528	0.363636364	2	2
642	5.475934928	1.322249843	309823.885	208501.9979	0.197125515	1.187755E+18	1.176463563	0.454545455	2	1
643	2.326849566	0.562118047	356102.5301	153398.0323	0.186436498	3.812646E+18	1.196583079	0.818181818	2	2
644	8.089143096	0.573518032	654400.4967	273251.0855	0.324656901	2.325228E+18	1.085881149	0.545454545	2	1
645	1.138840904	1.397442331	386997.0968	217631.1157	0.15770287	4.103624E+18	1.127384896	0.545454545	2	2
646	6.664072545	1.043826308	328148.0676	144063.2144	0.105771176	8.788049E+17	1.131591032	0.909090909	2	1
647	1.891177378	0.675884042	814266.1918	255132.9623	0.231686407	3.687083E+18	1.164154428	0.545454545	2	2
648	4.322522073	0.620446036	485603.8434	179982.4977	0.26017051	2.629019E+17	1.146115403	0.090909091	2	1
649	8.479957092	1.279396069	430316.3616	118545.6451	0.236356507	4.837722E+18	1.15349088	0.909090909	2	2
650	0.435293193	0.959972933	509536.1916	34951.65672	0.1631517	1.816112E+18	1.188094443	0.727272727	2	1
651	7.058938481	0.645261167	700666.1134	108432.9386	0.179493292	1.161254E+18	1.181650589	0.818181818	2	2
652	9.861503323	1.094322576	522185.3882	203279.8159	0.111911983	4.980141E+17	1.195110291	0.727272727	2	1
653	1.807686554	0.876085793	442674.1153	286347.6273	0.308689746	3.472895E+18	1.162523635	0	2	2
654	2.960578599	0.806690635	568142.8805	158191.7515	0.151678135	4.923127E+18	1.163179951	1	2	1
655	0.821592321	0.590940072	931961.3824	66692.77171	0.116587557	1.423946E+18	1.144213562	0.454545455	2	2
656	3.663530119	1.17922948	340890.2638	246064.6281	0.169198165	2.560614E+18	1.117084199	0.090909091	2	1
657	5.624358933	0.925131278	623962.9142	194110.1745	0.246137436	4.335496E+18	1.170125328	0.727272727	2	2
658	9.158842613	0.724954999	399250.2399	48047.27248	0.207244513	2.785508E+18	1.182672646	0.727272727	2	1
659	3.890442627	0.82541301	684073.5713	238985.24	0.107990556	3.885635E+18	1.089548863	0.818181818	2	2
660	6.940138498	1.145003015	351098.5771	183339.9555	0.305001235	2.111931E+18	1.145793244	0.545454545	2	1
661	0.237550614	0.756116761	307993.331	110829.3981	0.310938666	2.937113E+18	1.116082638	0.181818182	2	2
662	7.583838175	0.908204508	452875.9586	214248.4249	0.173119532	3.623310E+18	1.120480632	0.272727273	2	1
663	3.470286301	0.540502218	792124.4264	55190.39476	0.287200633	1.012854E+18	1.159269118	0.454545455	2	2
664	6.549354463	0.708126881	526587.2898	68185.55272	0.254200957	4.474420E+18	1.165836567	0.636363636	2	1
665	5.109214482	0.590568048	419249.6594	253112.9729	0.154131662	7.112797E+17	1.199329591	0.545454545	2	2
666	9.424463597	1.433645787	320636.4367	279273.0191	0.263974804	3.953444E+18	1.199890683	0.363636364	2	1
667	1.38529405	0.671258279	637942.1804	227344.7813	0.216978656	2.173880E+18	1.071113143	0.454545455	2	2
668	2.772522971	1.010422788	363447.9482	82313.90454	0.239934194	1.328336E+18	1.181340362	0.636363636	2	1
669	3.310685866	1.586249892	357987.9254	37590.74973	0.267024712	4.804125E+18	1.109540058	1	2	2
670	5.271364946	0.789710407	675597.319	114868.5985	0.190022273	1.791748E+18	1.156945228	0.818181818	2	1
671	4.748142918	0.662154604	843069.2704	135077.5576	0.103586813	3.130170E+18	1.170015887	0	2	2
672	8.886529636	0.859270456	301091.7857	260921.171	0.22891977	2.292353E+17	1.169574854	0.272727273	2	1
673	1.5355661	0.741720639	456985.1451	89986.17967	0.135146656	9.293481E+17	1.105309284	0.181818182	2	2
674	8.444897719	0.574095849	1024278.819	41827.90551	0.166240317	4.667496E+18	1.13424825	0	2	1
675	2.608006017	0.942061809	532295.5973	218152.3213	0.292161017	2.366617E+18	1.107266124	0.181818182	2	2
676	5.661826064	1.162307257	402869.7737	271658.4544	0.128909404	4.154238E+18	1.186531643	0.090909091	2	1
677	4.048110272	1.026920564	415616.5471	103674.1509	0.176166124	2.809854E+18	1.16820885	0.545454545	2	2
678	9.895342207	0.692703607	729467.9049	296346.2256	0.3057178	6.307030E+17	1.15806905	0.363636364	2	1
679	0.08500719	0.556711132	589340.9913	248715.3274	0.273187677	4.369144E+18	1.10080387	0.727272727	2	2
680	0.788292477	1.262531295	313441.9126	158708.6291	0.286020239	1.856636E+18	1.195917457	0	2	1
681	6.389167814	0.637401475	370630.2552	206957.2548	0.337893339	3.431451E+18	1.171868617	0.818181818	2	2
682	9.699333031	1.297947083	378142.428	71886.78743	0.179743725	1.405046E+18	1.126291197	0.454545455	2	1
683	3.123115897	0.607424402	336990.5423	294166.0748	0.203725742	3.580158E+18	1.127876167	0.818181818	2	2
684	5.459304941	0.993615614	480310.5626	55729.79701	0.282207718	2.959715E+18	1.190023943	0.272727273	2	1
685	8.528331975	1.724135203	323595.476	216081.6886	0.100896194	2.645240E+18	1.192429148	0.727272727	2	2
686	9.3088828	0.65435226	505793.2038	184907.3685	0.141130971	3.917540E+18	1.148562988	0.454545455	2	1
687	7.936529934	0.773047566	448248.1578	136918.3494	0.270719615	1.380697E+18	1.169917267	1	2	2
688	4.866178173	1.128245281	492667.5642	224718.2702	0.23284128	4.005884E+18	1.099780312	0.727272727	2	1
689	6.821365277	0.842178923	572191.0441	282970.9517	0.189635447	2.217086E+18	1.116923108	0.727272727	2	2
690	4.162865309	0.691311785	617146.8066	44535.53421	0.328173728	1.643371E+18	1.190980495	1	2	1
691	7.212411708	1.548592345	349244.4443	125505.1151	0.131217062	4.654581E+18	1.183675784	1	2	2
692	0.59042536	0.891224521	390883.8393	172701.7097	0.125221037	6.793934E+17	1.194796141	0.727272727	2	1
693	5.856746561	0.557296988	851617.0606	95517.91723	0.235673016	2.681513E+18	1.144300336	0.181818182	2	2
694	3.805385772	0.568844277	950389.7887	211679.6287	0.132956777	1.206363E+18	1.086936471	0.545454545	2	1
695	1.627782197	1.203401147	372461.8105	99957.23006	0.215639595	3.696669E+17	1.164726977	1	2	2
696	6.17523123	0.67951703	318447.7253	198307.5026	0.160886247	4.944778E+18	1.181424212	0.636363636	2	1
697	7.532949054	0.616830037	781484.6922	237598.9781	0.195962144	1.544037E+18	1.139610255	0.181818182	2	2
698	3.521156311	0.832929236	473467.5234	162388.6003	0.321296941	4.295056E+18	1.076574832	0.181818182	2	1
699	2.486710802	0.767588001	549754.8809	290521.7892	0.105190876	2.882177E+18	1.147602079	0.090909091	2	2
700	1.046532618	0.648976559	403918.5531	30777.4702	0.242792479	2.444147E+18	1.145451414	0.272727273	2	1
701	4.97164133	0.984185797	578620.7609	175785.6896	0.206678965	8.535826E+17	1.152498286	0.636363636	2	2
702	6.775611585	1.238316959	461208.1818	263597.8405	0.253649482	2.669331E+18	1.124689334	0.363636364	2	1
703	4.112107295	1.358364417	306096.1679	96902.58427	0.114159045	3.291093E+18	1.16488691	0.545454545	2	2
704	7.322936575	0.595711161	635325.1293	139865.8455	0.307380338	3.068386E+17	1.133131368	1	2	1
705	8.710203588	1.070139278	359818.0503	269076.4137	0.149398387	1.715909E+18	1.182635917	0	2	2
706	3.401519672	0.632181911	668769.1452	86510.81071	0.173418416	7.564066E+17	1.146813169	0.272727273	2	1
707	5.20121627	1.45584046	389833.1525	134220.7571	0.246714778	3.739484E+18	1.162866946	0.181818182	2	2
708	1.976410993	0.967226579	345020.2631	231518.9985	0.257345202	1.564598E+18	1.170802991	0.727272727	2	1
709	9.635184836	0.545170766	487662.0376	128099.8398	0.110471495	2.294026E+18	1.170390636	0.727272727	2	2
710	2.542580478	1.339122938	446416.1256	165806.0951	0.145469581	3.118912E+18	1.117677037	0.181818182	2	1
711	5.74791779	1.019434055	513731.0484	257310.3724	0.312515175	1.301997E+18	1.183782285	0.636363636	2	2
712	3.924164912	1.152992683	501373.3763	156020.6589	0.262445955	2.057449E+18	1.165982047	0.545454545	2	1
713	7.120349316	0.934494302	433767.0106	63988.12855	0.219444821	3.846386E+18	1.142771287	0.272727273	2	2
714	1.746256682	0.585800111	723040.6737	191805.1647	0.329894971	1.994209E+18	1.086026647	0.909090909	2	1
715	8.273203196	0.730362751	558296.9341	210073.6957	0.241495721	3.032628E+18	1.125329122	0.363636364	2	2
716	7.725905485	1.103948111	332767.7917	63665.66299	0.317726693	5.201408E+17	1.138432175	0.363636364	2	1
717	0.93673551	0.849584159	602379.1384	106655.1401	0.154444861	3.509078E+18	1.166873646	0	2	2
718	4.471181061	0.784671487	377093.1717	234788.3585	0.298364427	4.494955E+18	1.147864699	0.272727273	2	1
719	8.085328892	0.999197791	312982.4262	106023.5496	0.211218955	3.207826E+18	1.080952855	0	2	2
720	4.736657974	1.419790574	371687.8738	188022.1756	0.172221846	1.782642E+18	1.148541413	0.636363636	2	1
721	6.69687897	0.659275257	688453.4802	235209.393	0.249207463	4.793849E+18	1.192909598	0.545454545	2	2
722	4.345867825	1.047184457	544278.8411	64290.19817	0.148608176	4.145152E+18	1.15230576	0.818181818	2	1
723	7.400450537	1.303454076	414329.6648	156326.2731	0.311844569	2.356357E+18	1.181829946	0.181818182	2	2
724	0.422017721	0.576480802	469565.4038	209323.1313	0.304715121	2.731541E+18	1.12186552	0.818181818	2	1
725	1.862770438	0.694034774	577833.8069	128850.3937	0.167127515	2.595259E+18	1.09908146	0.818181818	2	2
726	8.156870028	0.553830893	740832.1194	146474.1969	0.134039963	3.633408E+18	1.162238778	0.181818182	2	1
727	2.896033744	0.894870361	401583.6665	257008.2973	0.26324191	1.003083E+18	1.089543889	0.090909091	2	2
728	5.549743501	0.744139179	359044.7696	86089.78579	0.102699845	4.576583E+17	1.09846991	1	2	1
729	4.430816001	0.639787339	922218.3317	37352.73383	0.191129193	3.896083E+18	1.183008807	0.818181818	2	2
730	9.203856515	0.814193388	632976.3548	232150.5957	0.320680903	1.865703E+18	1.163491479	0.090909091	2	1
731	2.252945313	1.131436901	300633.0507	275670.2047	0.153710046	4.882770E+18	1.176288588	1	2	2
732	3.845429022	0.711096856	348934.494	140287.3351	0.236426556	6.057334E+17	1.175336619	0.727272727	2	1
733	8.351944007	1.168006319	392182.5469	221233.928	0.25954659	4.430548E+18	1.148769199	0.636363636	2	2
734	6.135006209	0.604502839	982231.3355	126270.5455	0.327171389	4.343870E+18	1.151677862	0.363636364	2	1
735	7.648383328	0.794938777	517631.5822	30026.33089	0.299683812	2.143060E+18	1.150436612	0.818181818	2	2
736	9.680408577	1.889375104	312329.37	66422.59577	0.339843346	8.665303E+17	1.130923223	0.090909091	2	1
737	6.494270281	0.864630662	493139.6388	176087.1753	0.157639252	1.152349E+18	1.192198315	0	2	2
738	2.37113405	0.65671353	751131.616	84648.68612	0.271722184	3.481470E+18	1.17489056	0.727272727	2	1
739	5.122489657	0.948521117	560633.4066	162087.1081	0.250695608	3.996144E+18	1.149951273	0.636363636	2	2
740	9.010939538	0.608697557	434552.4034	291272.9189	0.168643828	3.183411E+18	1.137780712	0	2	1
741	7.203983299	0.689446069	865558.5002	212430.1891	0.204612823	9.076012E+17	1.062522181	0.454545455	2	2
742	1.352487328	1.030262028	379440.3611	52853.11898	0.315414531	3.658542E+18	1.183598441	0.909090909	2	1
743	2.776337473	0.559657089	603153.9811	197886.0235	0.111495858	4.646031E+18	1.159247961	0.636363636	2	2
744	5.825425824	1.385461821	336681.3434	241382.41	0.308527254	1.633656E+18	1.194617141	0.363636364	2	1
745	7.015265541	0.567011506	305002.2857	44184.54361	0.27983704	1.942284E+18	1.171547899	0.636363636	2	2
746	0.162518655	1.325563653	360338.1665	250108.3697	0.22419244	3.367099E+18	1.160295964	0.545454545	2	1
747	7.503764548	1.477754333	403658.2181	83396.63529	0.13799073	2.890649E+18	1.178279835	0.363636364	2	2
748	0.709557664	0.618168414	536195.2851	137467.026	0.334993752	1.079591E+18	1.133402505	0.454545455	2	1
749	1.492900408	1.692565679	343011.2153	105327.1469	0.296417964	2.201872E+18	1.168582421	0.363636364	2	2
750	4.673843582	0.953872262	462457.3225	282467.0062	0.11797844	2.515834E+18	1.149180343	0.090909091	2	1
751	3.233169524	0.870065345	591679.8357	56233.73589	0.233989162	2.660820E+18	1.15480108	0.636363636	2	2
752	5.03759726	1.092457007	474717.4148	113955.4888	0.18697161	8.439019E+17	1.133972988	0.909090909	2	1
753	2.159470441	0.804229822	416405.8376	184358.6823	0.196966658	4.218792E+18	1.160470331	0.818181818	2	2
